id,item,link,size
d8db89e3,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1006_liver.nii.g_1.stl,335664
92b0f8da,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0648_colon.nii.g_1.stl,469644
38a26384,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1161_colon.nii.g_1.stl,621186
b9b3bb05,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0795_colon.nii.g_1.stl,18036
4b9371af,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0171_colon.nii.g_1.stl,403068
9b39db24,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=033663_heart.stl,571356
4bcbc498,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=140824_skull.stl,4535304
353a91b3,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=172332_skull.stl,3306468
222763cb,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=929464_brain.stl,3823656
957d2866,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0543_liver.nii.g_1.stl,562656
27c7937b,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0373_liver.nii.g_1.stl,160062
2d08dca7,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1248_liver.nii.g_1.stl,390528
a0542f24,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0527_brain.nii.g_1.stl,117006
c6a42e35,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=894067_brain.stl,2895024
72369cd7,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0726_colon.nii.g_1.stl,165000
956546af,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0719_colon.nii.g_1.stl,76866
338df9dd,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=085229_brain.stl,356160
69a98fb4,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0919_liver.nii.g_1.stl,347904
56d306e0,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=112819_skull.stl,3219564
cbf92023,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0321_sacrum.nii.g_1.stl,173652
dc8bf7df,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0704_colon.nii.g_1.stl,64926
fc276271,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=104012_brain.stl,4040040
59b9ce50,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=075049_heart.stl,794376
a421858c,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=173233_brain.stl,4625844
8ada6412,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=060478_skull.stl,0
0b1c69d3,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=149741_brain.stl,3422352
2caebea5,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=137936_brain.stl,3401532
638daece,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1195_brain.nii.g_1.stl,45408
e25411b7,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=117930_skull.stl,3651156
754f2eb0,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=168341_brain.stl,4347576
8ff0490b,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0074_colon.nii.g_1.stl,176688
9f608052,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0593_colon.nii.g_1.stl,509988
40f77fe2,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0228_sacrum.nii.g_1.stl,161652
565b49c5,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=075929_heart.stl,385644
333af43c,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=628248_brain.stl,3774600
5d30bcf2,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1120_colon.nii.g_1.stl,374412
4bfc6bd9,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=114116_brain.stl,3745884
c74594b2,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=006412_liver.stl,918300
0ff800ee,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=030298_colon.stl,936780
d79bcf64,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=667056_skull.stl,3588660
d57b2ba9,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0601_sacrum.nii.g_1.stl,155388
5ca554c7,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=833249_skull.stl,3508488
b24cf485,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=463040_brain.stl,2338728
44ba1956,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=013285_liver.stl,708324
d6a288c4,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=917255_skull.stl,3581040
edf4eeca,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0591_colon.nii.g_1.stl,388830
717a025a,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=144731_skull.stl,3356886
fb2e69a3,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=113215_brain.stl,4594080
d1df9e97,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=552544_brain.stl,3652356
f37629d9,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=201515_skull.stl,3686664
04131ab3,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=154532_brain.stl,3898368
c19eabde,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=060625_liver.stl,525024
823c3d24,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1184_brain.nii.g_1.stl,272616
45b83837,face,https://uni-duisburg-essen.sciebo.de/s/gSjCwa8ATqvaXDa/download?path=%2F&files=face_8.stl,216972
3d3d1439,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0303_colon.nii.g_1.stl,38328
685ff09e,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027550_liver.stl,787536
1bffe018,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=112112_skull.stl,3927132
133e0100,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=579867_brain.stl,2744256
bddb0021,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=134829_skull.stl,3873984
4b22dbe7,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0013_colon.nii.g_1.stl,443208
066ce6c5,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=017334_colon.stl,895932
874b950f,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=051928_liver.stl,604236
83af9cc4,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0440_liver.nii.g_1.stl,307848
4c1f35ff,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=169343_brain.stl,2577660
79c497cf,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0390_sacrum.nii.g_1.stl,183144
d3698564,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=009129_brain.stl,330000
74e41af4,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1138_brain.nii.g_1.stl,264912
37e0fccd,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0374_colon.nii.g_1.stl,16230
9a34ac7b,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0079_brain.nii.g_1.stl,65952
e9f4b064,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=257946_brain.stl,2564616
81b941fa,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=136126_brain.stl,3765600
49cec7da,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0470_colon.nii.g_1.stl,45714
ad590b12,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=175136_skull.stl,3129768
d8c09770,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1252_sacrum.nii.g_1.stl,161964
5b4f3147,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0557_colon.nii.g_1.stl,87054
5b083533,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1271_colon.nii.g_1.stl,31590
f8e91772,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0685_sacrum.nii.g_1.stl,165132
664c6b50,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1041_colon.nii.g_1.stl,298878
9f083c64,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=257946_skull.stl,3579414
ce76168b,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=049696_brain.stl,253128
df7ad5b5,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0197_liver.nii.g_1.stl,368652
41bedc6e,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0822_liver.nii.g_1.stl,321798
dfa9786b,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0275_sacrum.nii.g_1.stl,148212
01b041fa,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_39.stl,460938
147f140c,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=856463_skull.stl,4003698
cf849c40,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0067_colon.nii.g_1.stl,36
a451ce2b,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=317332_brain.stl,4405428
5749e55d,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0806_colon.nii.g_1.stl,399456
cb7aabed,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=210617_brain.stl,4011900
68a51ffd,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=290136_skull.stl,3656076
21a16b0e,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_32.stl,269394
55da0824,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=083616_liver.stl,841056
670e4fac,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=045963_colon.stl,1116876
559933d1,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=097036_heart.stl,541056
e378e8e8,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0048_colon.nii.g_1.stl,267408
5cab9f34,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0974_brain.nii.g_1.stl,266952
539c1468,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=186040_skull.stl,3845616
6e034152,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0071_sacrum.nii.g_1.stl,4836
2c71b7eb,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0498_liver.nii.g_1.stl,279018
a5517f6c,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=080674_colon.stl,852504
eef7a226,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0075_liver.nii.g_1.stl,379536
65990b2a,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=877168_skull.stl,3371862
9ea58db4,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=057089_heart.stl,401520
480a86d4,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=126628_skull.stl,3596088
eda3bcfe,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_06.stl,408792
8fd11a63,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=091235_colon.stl,712536
f778fdde,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0798_liver.nii.g_1.stl,208800
b77693c1,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0844_liver.nii.g_1.stl,188646
c7876ca6,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0364_colon.nii.g_1.stl,11124
b98941f2,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=186444_skull.stl,3768444
bf729fc3,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0286_sacrum.nii.g_1.stl,12492
34b369b0,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0425_liver.nii.g_1.stl,325908
6ec50572,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0511_brain.nii.g_1.stl,264240
d5cf3af1,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=013285_heart.stl,419952
961668a7,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=153429_brain.stl,3875712
29ffe077,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_13.stl,425082
cea92112,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=134627_skull.stl,3780834
83fdb3dc,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_37.stl,454674
833127ba,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=078645_brain.stl,416916
55b372db,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0109_liver.nii.g_1.stl,327456
d4c14119,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0586_colon.nii.g_1.stl,408468
8eb31269,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=027527_liver.stl,826044
cb12ddba,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=075929_brain.stl,252936
c69d09fd,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0764_colon.nii.g_1.stl,500364
850c6047,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0749_colon.nii.g_1.stl,405108
049072e3,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=090087_skull.stl,0
8bd796bf,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=075918_brain.stl,286116
872f467f,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=221319_brain.stl,3862956
81b1d492,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=163331_brain.stl,4344324
a010a3ec,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=101410_skull.stl,3817236
a88a0b1c,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=657659_skull.stl,3437352
adece142,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0339_colon.nii.g_1.stl,461568
31cc3e95,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=141826_skull.stl,3243642
679ba804,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0606_colon.nii.g_1.stl,57684
03b1af66,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0957_colon.nii.g_1.stl,363456
217e72e9,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=187143_brain.stl,3816432
67447260,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=053199_heart.stl,402540
40aa24e1,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=052826_brain.stl,237036
1323d6b4,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=079881_heart.stl,739632
8a80371a,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=300719_skull.stl,3821088
65c8785d,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=295146_brain.stl,2688684
92c88596,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0801_liver.nii.g_1.stl,400008
31b94557,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=022679_liver.stl,696444
935387c6,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=047449_liver.stl,589884
8dadcab9,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=151526_skull.stl,4184772
d9fe044d,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=185947_skull.stl,3717216
2368ceff,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0773_liver.nii.g_1.stl,272802
f407df9d,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0369_liver.nii.g_1.stl,338412
f84429d1,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=068738_colon.stl,727644
75d9e416,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=074496_colon.stl,681468
d9d648ee,heart,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=008512_heart.stl,350232
46747fe7,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0191_colon.nii.g_1.stl,133260
e0e7eab8,brain,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=065884_brain.stl,483768
78f9d905,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=101107_skull.stl,3596094
a5c7de2f,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0777_colon.nii.g_1.stl,405120
84b30092,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=825654_skull.stl,3721548
5ddd7f22,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0578_colon.nii.g_1.stl,365376
e847d61c,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0003_brain.nii.g_1.stl,59352
54b51ad1,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1067_liver.nii.g_1.stl,272586
38bbc95a,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=248339_brain.stl,3218976
21f411f9,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=036676_colon.stl,693216
9a14fdf3,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0107_colon.nii.g_1.stl,493920
cd83bca0,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=129129_brain.stl,3460476
7aebec60,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=163129_brain.stl,4061184
399194b7,brain,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0061_brain.nii.g_1.stl,74004
f09b1696,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=481042_brain.stl,3118416
ab986d9a,sacrum,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=052826_sacrum.stl,0
e8957696,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=090087_colon.stl,579180
638dff9d,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=154229_brain.stl,3120072
dc7259c9,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=137532_brain.stl,3854700
52d7bf08,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=192035_skull.stl,3737976
670e1578,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=089747_liver.stl,640092
8d43728d,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0235_sacrum.nii.g_1.stl,153924
73fbfea0,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=765056_brain.stl,5108580
d2e4f3ea,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=270332_brain.stl,3211440
25e04011,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0188_sacrum.nii.g_1.stl,157608
f7f46ddf,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s1104_colon.nii.g_1.stl,16980
b01bc349,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/rVbNskU3pCFm7GB/download?path=%2F&files=ct_skull_18.stl,429486
46073df8,liver,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0904_liver.nii.g_1.stl,468960
7ab8d1f9,sacrum,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0884_sacrum.nii.g_1.stl,180660
be7d9bf9,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0015_colon.nii.g_1.stl,490956
1f52c5e7,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=453441_brain.stl,4229292
732e68c3,vessel_tree,https://uni-duisburg-essen.sciebo.de/s/1T3tfEBEU6mtVdz/download?path=%2F&files=vessel_tree_19.stl,673446
576a8b60,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0553_colon.nii.g_1.stl,538896
99030389,colon,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=066236_colon.stl,497784
bca48623,brain,https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=782561_brain.stl,3605448
03e4ad0c,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=751550_skull.stl,3355878
b3d5f4d9,colon,https://uni-duisburg-essen.sciebo.de/s/8wGC9bfjwGj0i1W/download?path=%2F&files=s0009_colon.nii.g_1.stl,93630
275575d7,liver,https://uni-duisburg-essen.sciebo.de/s/65svBkRRaVG6NvM/download?path=%2F&files=004329_liver.stl,766824
85b63338,skull_ct(part),https://uni-duisburg-essen.sciebo.de/s/o7o9u1sWhD9zza0/download?path=%2F&files=679770_skull.stl,3689970
